Population Share,Free Market,Welfare Society,Egalitarian Utopia
0.083,0.0015811895683098148,0.014189268753448513,0.03830433836690223
0.084,0.0016002967685096539,0.014401262086921204,0.03884549447140294
0.085,0.0016194043314333218,0.014613776698179391,0.03938713764841534
0.086,0.0016385130870498659,0.01482717418018688,0.039929356126525054
0.087,0.0016576239932138714,0.015040599171354772,0.04047434374563765
0.088,0.0016767353291235441,0.015254234760053963,0.04102058419248935
0.089,0.0016958479907565667,0.015468379432510879,0.04157036497388213
0.09,0.0017149624374669856,0.015683826302531963,0.04212218533623198
0.091,0.0017340774810294232,0.0159002876365998,0.04267402575196343
0.092,0.0017531943229968725,0.01611704849593212,0.04322725729239409
0.093,0.001772314362320004,0.016334465577077743,0.043783216268769326
0.094,0.0017914349833181127,0.016552580663488657,0.04434098578164709
0.095,0.0018105567778790802,0.016771502721496478,0.04489880659602874
0.096,0.001829678796486179,0.01699230159238616,0.04545857166753231
0.097,0.0018488010885759673,0.017213425369764168,0.04601859647751444
0.098,0.0018679260102057412,0.017435029672056283,0.04657882183724907
0.099,0.001887052798926785,0.017657020462159098,0.04714063257798622
0.1,0.0019061809138819434,0.01788058756846251,0.04770397962080795
0.101,0.001925310291434912,0.018104259214896157,0.04826754926784996
0.102,0.001944439795863581,0.01832847235607876,0.04883399701351893
0.103,0.0019635700105675316,0.018552801616741606,0.04940155503400465
0.104,0.001982700938927844,0.01877720609283864,0.049969592518184086
0.105,0.0020018338418468246,0.01900163070985424,0.05053995875318108
0.106,0.002020967877701301,0.01922693522716091,0.05111097681367949
0.107,0.0020401022401486273,0.01945277774280089,0.051682272055551294
